"theta1","theta2","k","lambda","R12"
0.425824363075891,2.34266353507172,1.53085187740474,10.4089242075421,0.2884365601744
0.434168026825918,2.3208251873329,1.54367822567886,10.1840746090496,0.275751410921387
0.434168026825918,2.3208251873329,1.54367822567886,10.1840746090496,0.275751410921387
0.434168026825918,2.3208251873329,1.54367822567886,10.1840746090496,0.275751410921387
0.434168026825918,2.3208251873329,1.54367822567886,10.1840746090496,0.275751410921387
0.434168026825918,2.3208251873329,1.54367822567886,10.1840746090496,0.275751410921387
0.434168026825918,2.3208251873329,1.54367822567886,10.1840746090496,0.275751410921387
0.434168026825918,2.3208251873329,1.54367822567886,10.1840746090496,0.275751410921387
0.401097524540698,2.28676869833774,1.49346291068242,9.84308027679056,0.260708743320711
0.401097524540698,2.28676869833774,1.49346291068242,9.84308027679056,0.260708743320711
0.401097524540698,2.28676869833774,1.49346291068242,9.84308027679056,0.260708743320711
0.401097524540698,2.28676869833774,1.49346291068242,9.84308027679056,0.260708743320711
0.401097524540698,2.28676869833774,1.49346291068242,9.84308027679056,0.260708743320711
0.428381147603022,2.32509329909011,1.53477094376738,10.2276342702494,0.278600863276998
0.428381147603022,2.32509329909011,1.53477094376738,10.2276342702494,0.278600863276998
0.428381147603022,2.32509329909011,1.53477094376738,10.2276342702494,0.278600863276998
0.428381147603022,2.32509329909011,1.53477094376738,10.2276342702494,0.278600863276998
0.423094664333522,2.28649561190634,1.52667881115829,9.84039263212019,0.258258948930288
0.423094664333522,2.28649561190634,1.52667881115829,9.84039263212019,0.258258948930288
0.373959592464905,2.2853676876357,1.45347841779006,9.82929967162353,0.2627738066578
0.402854921171322,2.29276493028167,1.49608982495867,9.90227897636669,0.263674744301525
0.402854921171322,2.29276493028167,1.49608982495867,9.90227897636669,0.263674744301525
0.402854921171322,2.29276493028167,1.49608982495867,9.90227897636669,0.263674744301525
0.402854921171322,2.29276493028167,1.49608982495867,9.90227897636669,0.263674744301525
0.402854921171322,2.29276493028167,1.49608982495867,9.90227897636669,0.263674744301525
0.402854921171322,2.29276493028167,1.49608982495867,9.90227897636669,0.263674744301525
0.402854921171322,2.29276493028167,1.49608982495867,9.90227897636669,0.263674744301525
0.402854921171322,2.29276493028167,1.49608982495867,9.90227897636669,0.263674744301525
0.402854921171322,2.29276493028167,1.49608982495867,9.90227897636669,0.263674744301525
0.402854921171322,2.29276493028167,1.49608982495867,9.90227897636669,0.263674744301525
0.402854921171322,2.29276493028167,1.49608982495867,9.90227897636669,0.263674744301525
0.402854921171322,2.29276493028167,1.49608982495867,9.90227897636669,0.263674744301525
0.402854921171322,2.29276493028167,1.49608982495867,9.90227897636669,0.263674744301525
0.402854921171322,2.29276493028167,1.49608982495867,9.90227897636669,0.263674744301525
0.402854921171322,2.29276493028167,1.49608982495867,9.90227897636669,0.263674744301525
0.402854921171322,2.29276493028167,1.49608982495867,9.90227897636669,0.263674744301525
0.396449482364275,2.34831227724896,1.48653733972609,10.4678879153386,0.293717472417965
0.431302001203468,2.29833081557912,1.53926033824462,9.95754759203936,0.263770525744573
0.431302001203468,2.29833081557912,1.53926033824462,9.95754759203936,0.263770525744573
0.431302001203468,2.29833081557912,1.53926033824462,9.95754759203936,0.263770525744573
0.431302001203468,2.29833081557912,1.53926033824462,9.95754759203936,0.263770525744573
0.431302001203468,2.29833081557912,1.53926033824462,9.95754759203936,0.263770525744573
0.431302001203468,2.29833081557912,1.53926033824462,9.95754759203936,0.263770525744573
0.431302001203468,2.29833081557912,1.53926033824462,9.95754759203936,0.263770525744573
0.431302001203468,2.29833081557912,1.53926033824462,9.95754759203936,0.263770525744573
0.401104140908619,2.31711817546739,1.4934727920152,10.1463920117049,0.276711445013243
0.401104140908619,2.31711817546739,1.4934727920152,10.1463920117049,0.276711445013243
0.401104140908619,2.31711817546739,1.4934727920152,10.1463920117049,0.276711445013243
0.401104140908619,2.31711817546739,1.4934727920152,10.1463920117049,0.276711445013243
0.401104140908619,2.31711817546739,1.4934727920152,10.1463920117049,0.276711445013243
0.401104140908619,2.31711817546739,1.4934727920152,10.1463920117049,0.276711445013243
0.427682677591254,2.33292230126933,1.53369932657802,10.3080207034245,0.282944201491105
0.427682677591254,2.33292230126933,1.53369932657802,10.3080207034245,0.282944201491105
0.427682677591254,2.33292230126933,1.53369932657802,10.3080207034245,0.282944201491105
0.427682677591254,2.33292230126933,1.53369932657802,10.3080207034245,0.282944201491105
0.41886770029653,2.30455138086012,1.52023921428782,10.0196822227772,0.268352004959727
0.41886770029653,2.30455138086012,1.52023921428782,10.0196822227772,0.268352004959727
0.41886770029653,2.30455138086012,1.52023921428782,10.0196822227772,0.268352004959727
0.41886770029653,2.30455138086012,1.52023921428782,10.0196822227772,0.268352004959727
0.41886770029653,2.30455138086012,1.52023921428782,10.0196822227772,0.268352004959727
0.41886770029653,2.30455138086012,1.52023921428782,10.0196822227772,0.268352004959727
0.41886770029653,2.30455138086012,1.52023921428782,10.0196822227772,0.268352004959727
0.41886770029653,2.30455138086012,1.52023921428782,10.0196822227772,0.268352004959727
0.41886770029653,2.30455138086012,1.52023921428782,10.0196822227772,0.268352004959727
0.41886770029653,2.30455138086012,1.52023921428782,10.0196822227772,0.268352004959727
0.41886770029653,2.30455138086012,1.52023921428782,10.0196822227772,0.268352004959727
0.41886770029653,2.30455138086012,1.52023921428782,10.0196822227772,0.268352004959727
0.41886770029653,2.30455138086012,1.52023921428782,10.0196822227772,0.268352004959727
0.41886770029653,2.30455138086012,1.52023921428782,10.0196822227772,0.268352004959727
0.41886770029653,2.30455138086012,1.52023921428782,10.0196822227772,0.268352004959727
0.41886770029653,2.30455138086012,1.52023921428782,10.0196822227772,0.268352004959727
0.41886770029653,2.30455138086012,1.52023921428782,10.0196822227772,0.268352004959727
0.41886770029653,2.30455138086012,1.52023921428782,10.0196822227772,0.268352004959727
0.41886770029653,2.30455138086012,1.52023921428782,10.0196822227772,0.268352004959727
0.41886770029653,2.30455138086012,1.52023921428782,10.0196822227772,0.268352004959727
0.41886770029653,2.30455138086012,1.52023921428782,10.0196822227772,0.268352004959727
0.408266720943884,2.32805232521297,1.50420831153078,10.2579429271691,0.281928907522626
0.408266720943884,2.32805232521297,1.50420831153078,10.2579429271691,0.281928907522626
0.408266720943884,2.32805232521297,1.50420831153078,10.2579429271691,0.281928907522626
0.408266720943884,2.32805232521297,1.50420831153078,10.2579429271691,0.281928907522626
0.408266720943884,2.32805232521297,1.50420831153078,10.2579429271691,0.281928907522626
0.408266720943884,2.32805232521297,1.50420831153078,10.2579429271691,0.281928907522626
0.408266720943884,2.32805232521297,1.50420831153078,10.2579429271691,0.281928907522626
0.408266720943884,2.32805232521297,1.50420831153078,10.2579429271691,0.281928907522626
0.382010496604288,2.31852475931856,1.46522746496513,10.1606738047713,0.27913132727987
0.382010496604288,2.31852475931856,1.46522746496513,10.1606738047713,0.27913132727987
0.382010496604288,2.31852475931856,1.46522746496513,10.1606738047713,0.27913132727987
0.398935082166463,2.30890497312808,1.49023687251794,10.0633989271331,0.272560163707945
0.398935082166463,2.30890497312808,1.49023687251794,10.0633989271331,0.272560163707945
0.398935082166463,2.30890497312808,1.49023687251794,10.0633989271331,0.272560163707945
0.398935082166463,2.30890497312808,1.49023687251794,10.0633989271331,0.272560163707945
0.398935082166463,2.30890497312808,1.49023687251794,10.0633989271331,0.272560163707945
0.417978581691876,2.30829546430512,1.51888814203962,10.0572670655997,0.270447451502778
0.417978581691876,2.30829546430512,1.51888814203962,10.0572670655997,0.270447451502778
0.417978581691876,2.30829546430512,1.51888814203962,10.0572670655997,0.270447451502778
0.417978581691876,2.30829546430512,1.51888814203962,10.0572670655997,0.270447451502778
0.417978581691876,2.30829546430512,1.51888814203962,10.0572670655997,0.270447451502778
0.417978581691876,2.30829546430512,1.51888814203962,10.0572670655997,0.270447451502778
0.417978581691876,2.30829546430512,1.51888814203962,10.0572670655997,0.270447451502778
0.417978581691876,2.30829546430512,1.51888814203962,10.0572670655997,0.270447451502778
0.417978581691876,2.30829546430512,1.51888814203962,10.0572670655997,0.270447451502778
0.417978581691876,2.30829546430512,1.51888814203962,10.0572670655997,0.270447451502778
0.417978581691876,2.30829546430512,1.51888814203962,10.0572670655997,0.270447451502778
0.417978581691876,2.30829546430512,1.51888814203962,10.0572670655997,0.270447451502778
0.417978581691876,2.30829546430512,1.51888814203962,10.0572670655997,0.270447451502778
0.417978581691876,2.30829546430512,1.51888814203962,10.0572670655997,0.270447451502778
0.417978581691876,2.30829546430512,1.51888814203962,10.0572670655997,0.270447451502778
0.417978581691876,2.30829546430512,1.51888814203962,10.0572670655997,0.270447451502778
0.417978581691876,2.30829546430512,1.51888814203962,10.0572670655997,0.270447451502778
